,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),Label
2305,-0.203125,0.93359375,-0.06640625,1
2306,-0.19921875,0.93359375,-0.0703125,1
2307,-0.2109375,0.9296875,-0.05078125,1
2308,-0.19140625,0.94140625,-0.0703125,1
2309,-0.19921875,0.92578125,-0.06640625,1
2310,-0.19921875,0.93359375,-0.06640625,1
2311,-0.203125,0.9296875,-0.07421875,1
2312,-0.21875,0.9453125,-0.06640625,1
2313,-0.20703125,0.93359375,-0.05078125,1
2314,-0.21484375,0.94140625,-0.05859375,1
2315,-0.19921875,0.92578125,-0.06640625,1
2316,-0.203125,0.9375,-0.05859375,1
2317,-0.2109375,0.94140625,-0.0546875,1
2318,-0.2109375,0.9375,-0.0546875,1
2319,-0.21484375,0.9296875,-0.0546875,1
2320,-0.21484375,0.9296875,-0.05859375,1
2321,-0.203125,0.90625,-0.07421875,1
2322,-0.203125,0.94140625,-0.05859375,1
2323,-0.20703125,0.9453125,-0.05859375,1
2324,-0.20703125,0.93359375,-0.05078125,1
2325,-0.1953125,0.9375,-0.0546875,1
2326,-0.2109375,0.921875,-0.0625,1
2327,-0.2109375,0.9296875,-0.0625,1
2328,-0.1953125,0.94140625,-0.0703125,1
2329,-0.19921875,0.94140625,-0.05859375,1
2330,-0.20703125,0.9296875,-0.0625,1
2331,-0.203125,0.94921875,-0.05078125,1
2332,-0.19921875,0.95703125,-0.05859375,1
2333,-0.203125,0.9296875,-0.0546875,1
2334,-0.1875,0.9453125,-0.04296875,1
2335,-0.21484375,0.93359375,-0.05078125,1
2336,-0.21875,0.94140625,-0.046875,1
2337,-0.21484375,0.9296875,-0.0703125,1
2338,-0.19921875,0.94140625,-0.0703125,1
2339,-0.1953125,0.93359375,-0.05859375,1
2340,-0.21484375,0.92578125,-0.05859375,1
2341,-0.203125,0.9296875,-0.0546875,1
2342,-0.20703125,0.92578125,-0.05859375,1
2343,-0.21484375,0.92578125,-0.07421875,1
2344,-0.203125,0.9453125,-0.05859375,1
2345,-0.203125,0.9453125,-0.0625,1
2346,-0.21484375,0.9375,-0.0625,1
2347,-0.19921875,0.92578125,-0.0625,1
2348,-0.19921875,0.94140625,-0.05078125,1
2349,-0.1875,0.92578125,-0.06640625,1
2350,-0.20703125,0.93359375,-0.0546875,1
2351,-0.20703125,0.94921875,-0.05859375,1
2352,-0.20703125,0.94140625,-0.05859375,1
2353,-0.19921875,0.9296875,-0.05078125,1
2354,-0.2109375,0.9609375,-0.05859375,1
2355,-0.20703125,0.9375,-0.0546875,1
2356,-0.1953125,0.93359375,-0.06640625,1
2357,-0.203125,0.9375,-0.05859375,1
2358,-0.19921875,0.93359375,-0.06640625,1
2359,-0.1953125,0.9375,-0.0625,1
2360,-0.19921875,0.9375,-0.06640625,1
2361,-0.203125,0.94140625,-0.05859375,1
2362,-0.1953125,0.93359375,-0.0546875,1
2363,-0.1953125,0.93359375,-0.05859375,1
2364,-0.203125,0.9296875,-0.05859375,1
2365,-0.203125,0.9296875,-0.0703125,1
2366,-0.203125,0.93359375,-0.0625,1
2367,-0.203125,0.92578125,-0.06640625,1
2368,-0.20703125,0.93359375,-0.0625,1
2369,-0.19921875,0.921875,-0.05859375,1
2370,-0.203125,0.94140625,-0.0546875,1
2371,-0.19921875,0.93359375,-0.05859375,1
2372,-0.20703125,0.94140625,-0.078125,1
2373,-0.1953125,0.93359375,-0.06640625,1
2374,-0.20703125,0.93359375,-0.0625,1
2375,-0.203125,0.93359375,-0.0625,1
2376,-0.203125,0.9296875,-0.0625,1
2377,-0.19140625,0.91796875,-0.0625,1
2378,-0.203125,0.9296875,-0.05859375,1
2379,-0.20703125,0.9296875,-0.0546875,1
2380,-0.19921875,0.9375,-0.0625,1
2381,-0.19140625,0.921875,-0.07421875,1
2382,-0.1953125,0.921875,-0.0625,1
2383,-0.19921875,0.92578125,-0.06640625,1
2384,-0.19140625,0.9453125,-0.0625,1
2385,-0.20703125,0.9296875,-0.06640625,1
2386,-0.19921875,0.92578125,-0.0625,1
2387,-0.20703125,0.9296875,-0.0625,1
2388,-0.203125,0.92578125,-0.05859375,1
2389,-0.20703125,0.93359375,-0.05859375,1
2390,-0.1953125,0.9375,-0.05859375,1
2391,-0.203125,0.9453125,-0.0546875,1
2392,-0.2109375,0.93359375,-0.0546875,1
2393,-0.20703125,0.92578125,-0.0625,1
2394,-0.19921875,0.92578125,-0.0703125,1
2395,-0.203125,0.94140625,-0.05078125,1
2396,-0.203125,0.94140625,-0.0546875,1
2397,-0.203125,0.9453125,-0.0546875,1
2398,-0.2265625,0.9453125,-0.0703125,1
2399,-0.19921875,0.9453125,-0.06640625,1
2400,-0.203125,0.93359375,-0.05078125,1
2401,-0.203125,0.92578125,-0.0625,1
2402,-0.1875,0.9453125,-0.07421875,1
2403,-0.20703125,0.93359375,-0.0703125,1
2404,-0.203125,0.92578125,-0.05859375,1
2405,-0.19921875,0.9375,-0.06640625,1
2406,-0.20703125,0.94140625,-0.05859375,1
2407,-0.20703125,0.9296875,-0.07421875,1
2408,-0.20703125,0.9375,-0.05859375,1
2409,-0.203125,0.94140625,-0.06640625,1
2410,-0.20703125,0.93359375,-0.0625,1
2411,-0.203125,0.94140625,-0.078125,1
2412,-0.2109375,0.92578125,-0.05859375,1
2413,-0.1953125,0.94140625,-0.06640625,1
2414,-0.2109375,0.93359375,-0.0625,1
2415,-0.19921875,0.94921875,-0.06640625,1
2416,-0.203125,0.9375,-0.05859375,1
2417,-0.1875,0.93359375,-0.06640625,1
2418,-0.19140625,0.9296875,-0.06640625,1
2419,-0.19921875,0.94921875,-0.06640625,1
2420,-0.1953125,0.93359375,-0.0546875,1
2421,-0.203125,0.921875,-0.08984375,1
2422,-0.1953125,0.9296875,-0.0703125,1
2423,-0.203125,0.94140625,-0.0625,1
2424,-0.19921875,0.9375,-0.0703125,1
2425,-0.19140625,0.93359375,-0.07421875,1
2426,-0.1875,0.9375,-0.0703125,1
2427,-0.1953125,0.9375,-0.07421875,1
2428,-0.17578125,0.9375,-0.07421875,1
2429,-0.2109375,0.9375,-0.05859375,1
2430,-0.19921875,0.94140625,-0.06640625,1
2431,-0.18359375,0.9296875,-0.0703125,1
2432,-0.1953125,0.9375,-0.05859375,1
2433,-0.203125,0.953125,-0.0625,1
2434,-0.19921875,0.94140625,-0.0546875,1
2435,-0.20703125,0.9453125,-0.0625,1
2436,-0.203125,0.94140625,-0.05078125,1
2437,-0.21484375,0.9375,-0.0546875,1
2438,-0.19921875,0.9296875,-0.05859375,1
2439,-0.19921875,0.9453125,-0.05859375,1
2440,-0.1953125,0.921875,-0.0625,1
2441,-0.19921875,0.9375,-0.05859375,1
2442,-0.203125,0.94140625,-0.0546875,1
2443,-0.19140625,0.92578125,-0.05078125,1
2444,-0.1953125,0.93359375,-0.0703125,1
2445,-0.1953125,0.93359375,-0.0625,1
2446,-0.2109375,0.93359375,-0.05078125,1
2447,-0.2109375,0.9375,-0.0546875,1
2448,-0.2109375,0.9375,-0.0625,1
2449,-0.1953125,0.9375,-0.06640625,1
2450,-0.19921875,0.9375,-0.0703125,1
2451,-0.19921875,0.93359375,-0.05859375,1
2452,-0.203125,0.9296875,-0.0625,1
2453,-0.203125,0.93359375,-0.046875,1
2454,-0.20703125,0.9375,-0.07421875,1
2455,-0.20703125,0.93359375,-0.06640625,1
2456,-0.20703125,0.94921875,-0.05859375,1
2457,-0.2109375,0.92578125,-0.0625,1
2458,-0.21484375,0.95703125,-0.06640625,1
2459,-0.21484375,0.94921875,-0.05859375,1
2460,-0.21875,0.9375,-0.06640625,1
2461,-0.21875,0.9453125,-0.0625,1
2462,-0.21875,0.9375,-0.078125,1
2463,-0.2109375,0.9140625,-0.078125,1
2464,-0.2109375,0.9296875,-0.06640625,1
2465,-0.203125,0.92578125,-0.06640625,1
2466,-0.2109375,0.8984375,-0.0703125,1
2467,-0.20703125,0.921875,-0.07421875,1
2468,-0.203125,0.92578125,-0.0703125,1
2469,-0.1953125,0.91015625,-0.06640625,1
2470,-0.203125,0.92578125,-0.0703125,1
2471,-0.18359375,0.9296875,-0.06640625,1
2472,-0.19921875,0.93359375,-0.0625,1
2473,-0.203125,0.93359375,-0.0625,1
2474,-0.19921875,0.9375,-0.0625,1
2475,-0.19921875,0.94140625,-0.05859375,1
2476,-0.203125,0.94140625,-0.046875,1
2477,-0.19921875,0.921875,-0.06640625,1
2478,-0.203125,0.9375,-0.0546875,1
2479,-0.20703125,0.93359375,-0.05859375,1
2480,-0.20703125,0.9375,-0.06640625,1
2481,-0.21484375,0.94140625,-0.0546875,1
2482,-0.21484375,0.9375,-0.06640625,1
2483,-0.20703125,0.9453125,-0.0625,1
2484,-0.20703125,0.93359375,-0.06640625,1
2485,-0.203125,0.9375,-0.06640625,1
2486,-0.21484375,0.953125,-0.0625,1
2487,-0.19921875,0.93359375,-0.06640625,1
2488,-0.2109375,0.94140625,-0.05859375,1
2489,-0.19921875,0.93359375,-0.0625,1
2490,-0.203125,0.93359375,-0.0625,1
2491,-0.2109375,0.92578125,-0.0625,1
2492,-0.2109375,0.9296875,-0.05859375,1
2493,-0.20703125,0.9375,-0.0625,1
2494,-0.21484375,0.92578125,-0.0625,1
2495,-0.20703125,0.9375,-0.0703125,1
2496,-0.2109375,0.91796875,-0.0703125,1
2497,-0.21484375,0.93359375,-0.07421875,1
2498,-0.21484375,0.93359375,-0.0625,1
2499,-0.21875,0.92578125,-0.06640625,1
2500,-0.21875,0.92578125,-0.06640625,1
2501,-0.22265625,0.92578125,-0.0625,1
2502,-0.21875,0.92578125,-0.0703125,1
2503,-0.21484375,0.92578125,-0.0625,1
2504,-0.21875,0.92578125,-0.05859375,1
2505,-0.2265625,0.9296875,-0.06640625,1
2506,-0.2109375,0.9296875,-0.06640625,1
2507,-0.21484375,0.92578125,-0.06640625,1
2508,-0.203125,0.921875,-0.06640625,1
2509,-0.20703125,0.921875,-0.05859375,1
2510,-0.19921875,0.91796875,-0.06640625,1
2511,-0.2109375,0.9296875,-0.0625,1
2512,-0.21484375,0.9296875,-0.0625,1
2513,-0.21484375,0.91796875,-0.06640625,1
2514,-0.21875,0.91796875,-0.0546875,1
2515,-0.23046875,0.93359375,-0.0703125,1
2516,-0.2265625,0.92578125,-0.0703125,1
2517,-0.23046875,0.9296875,-0.0546875,1
2518,-0.22265625,0.9296875,-0.05859375,1
2519,-0.21875,0.921875,-0.06640625,1
2520,-0.23046875,0.92578125,-0.0625,1
2521,-0.2265625,0.91796875,-0.0546875,1
2522,-0.22265625,0.93359375,-0.06640625,1
2523,-0.2265625,0.921875,-0.0625,1
2524,-0.21875,0.92578125,-0.078125,1
2525,-0.23046875,0.92578125,-0.05859375,1
2526,-0.21484375,0.92578125,-0.06640625,1
2527,-0.21875,0.9296875,-0.0625,1
2528,-0.21875,0.9296875,-0.0625,1
2529,-0.21484375,0.92578125,-0.078125,1
2530,-0.19140625,0.9140625,-0.03515625,1
2531,-0.21484375,0.92578125,-0.0625,1
2532,-0.21484375,0.921875,-0.06640625,1
2533,-0.22265625,0.93359375,-0.0546875,1
2534,-0.2109375,0.9140625,-0.0546875,1
2535,-0.22265625,0.9375,-0.05859375,1
2536,-0.21875,0.93359375,-0.07421875,1
2537,-0.21875,0.9296875,-0.08203125,1
2538,-0.21875,0.92578125,-0.0625,1
2539,-0.21875,0.92578125,-0.06640625,1
2540,-0.22265625,0.9296875,-0.05859375,1
2541,-0.21484375,0.92578125,-0.0625,1
2542,-0.21875,0.92578125,-0.05078125,1
2543,-0.23046875,0.94140625,-0.05859375,1
2544,-0.22265625,0.93359375,-0.06640625,1
2545,-0.21875,0.9296875,-0.05859375,1
2546,-0.21484375,0.921875,-0.07421875,1
2547,-0.2109375,0.92578125,-0.06640625,1
2548,-0.2109375,0.9375,-0.0703125,1
2549,-0.20703125,0.9296875,-0.0625,1
2550,-0.21484375,0.9375,-0.06640625,1
2551,-0.22265625,0.921875,-0.06640625,1
2552,-0.21875,0.93359375,-0.078125,1
2553,-0.21875,0.9296875,-0.0546875,1
2554,-0.2109375,0.9296875,-0.0625,1
2555,-0.21875,0.921875,-0.046875,1
2556,-0.234375,0.93359375,-0.05859375,1
2557,-0.21484375,0.921875,-0.06640625,1
2558,-0.2109375,0.921875,-0.06640625,1
2559,-0.21875,0.92578125,-0.0625,1
2560,-0.2265625,0.93359375,-0.0546875,1
2561,-0.234375,0.921875,-0.07421875,1
2562,-0.2265625,0.92578125,-0.0703125,1
2563,-0.23046875,0.91796875,-0.0625,1
2564,-0.2265625,0.9296875,-0.0546875,1
2565,-0.23828125,0.93359375,-0.05859375,1
2566,-0.23046875,0.9296875,-0.0625,1
2567,-0.22265625,0.91796875,-0.0625,1
2568,-0.234375,0.92578125,-0.05859375,1
2569,-0.22265625,0.91796875,-0.05859375,1
2570,-0.21484375,0.9296875,-0.06640625,1
2571,-0.22265625,0.92578125,-0.05078125,1
2572,-0.2265625,0.92578125,-0.0625,1
2573,-0.26171875,0.92578125,-0.0703125,1
2574,-0.21484375,0.91796875,-0.06640625,1
2575,-0.2265625,0.92578125,-0.05078125,1
2576,-0.22265625,0.921875,-0.0703125,1
2577,-0.234375,0.921875,-0.06640625,1
2578,-0.22265625,0.93359375,-0.05859375,1
2579,-0.21484375,0.921875,-0.0703125,1
2580,-0.21484375,0.921875,-0.0625,1
2581,-0.23046875,0.9140625,-0.07421875,1
2582,-0.22265625,0.921875,-0.0546875,1
2583,-0.22265625,0.91796875,-0.0703125,1
2584,-0.2265625,0.921875,-0.06640625,1
2585,-0.2265625,0.92578125,-0.06640625,1
2586,-0.22265625,0.921875,-0.06640625,1
2587,-0.2109375,0.9140625,-0.078125,1
2588,-0.21875,0.9296875,-0.06640625,1
2589,-0.22265625,0.93359375,-0.0625,1
2590,-0.22265625,0.9296875,-0.0546875,1
2591,-0.2265625,0.92578125,-0.05859375,1
2592,-0.22265625,0.921875,-0.0546875,1
2593,-0.21484375,0.92578125,-0.05859375,1
2594,-0.23046875,0.9296875,-0.0546875,1
2595,-0.22265625,0.92578125,-0.06640625,1
2596,-0.21875,0.9296875,-0.0625,1
2597,-0.22265625,0.93359375,-0.06640625,1
2598,-0.22265625,0.92578125,-0.07421875,1
2599,-0.22265625,0.91796875,-0.06640625,1
2600,-0.23046875,0.93359375,-0.05859375,1
2601,-0.22265625,0.9296875,-0.0625,1
2602,-0.2265625,0.9375,-0.0625,1
2603,-0.22265625,0.921875,-0.0625,1
2604,-0.21875,0.9296875,-0.0625,1
2605,-0.22265625,0.9375,-0.0625,1
2606,-0.2421875,0.92578125,-0.04296875,1
2607,-0.2109375,0.92578125,-0.0625,1
2608,-0.21875,0.921875,-0.05859375,1
2609,-0.2265625,0.921875,-0.0546875,1
2610,-0.22265625,0.93359375,-0.05859375,1
2611,-0.21875,0.9296875,-0.0546875,1
2612,-0.23046875,0.9296875,-0.05859375,1
2613,-0.22265625,0.91796875,-0.05859375,1
2614,-0.23046875,0.92578125,-0.05078125,1
2615,-0.21484375,0.9375,-0.05859375,1
2616,-0.21875,0.92578125,-0.0625,1
2617,-0.2265625,0.9453125,-0.05078125,1
2618,-0.21875,0.9296875,-0.05859375,1
2619,-0.21875,0.93359375,-0.0625,1
2620,-0.21484375,0.93359375,-0.0546875,1
2621,-0.21875,0.92578125,-0.0703125,1
2622,-0.22265625,0.91796875,-0.0546875,1
2623,-0.21875,0.92578125,-0.06640625,1
2624,-0.22265625,0.92578125,-0.0546875,1
2625,-0.21875,0.9296875,-0.0703125,1
2626,-0.2265625,0.9296875,-0.05859375,1
2627,-0.23046875,0.9453125,-0.08203125,1
2628,-0.2265625,0.94140625,-0.04296875,1
2629,-0.21484375,0.9296875,-0.0703125,1
2630,-0.21484375,0.9375,-0.0625,1
2631,-0.21875,0.9375,-0.06640625,1
2632,-0.22265625,0.92578125,-0.06640625,1
2633,-0.22265625,0.93359375,-0.05859375,1
2634,-0.21875,0.9140625,-0.0625,1
2635,-0.21875,0.94140625,-0.05859375,1
2636,-0.2109375,0.921875,-0.05859375,1
2637,-0.22265625,0.92578125,-0.0625,1
2638,-0.21484375,0.93359375,-0.0703125,1
2639,-0.21484375,0.9296875,-0.0625,1
2640,-0.22265625,0.92578125,-0.0546875,1
2641,-0.22265625,0.9296875,-0.0625,1
2642,-0.22265625,0.92578125,-0.05078125,1
2643,-0.21875,0.921875,-0.06640625,1
2644,-0.2265625,0.92578125,-0.06640625,1
2645,-0.2265625,0.9296875,-0.0546875,1
2646,-0.22265625,0.91796875,-0.0625,1
2647,-0.21875,0.921875,-0.0625,1
2648,-0.21875,0.9296875,-0.0625,1
2649,-0.21875,0.9140625,-0.0703125,1
2650,-0.21484375,0.92578125,-0.0703125,1
2651,-0.21875,0.9296875,-0.0625,1
2652,-0.21484375,0.9296875,-0.0625,1
2653,-0.21875,0.94140625,-0.0703125,1
2654,-0.2109375,0.92578125,-0.05859375,1
2655,-0.22265625,0.92578125,-0.0546875,1
2656,-0.21875,0.9375,-0.06640625,1
2657,-0.21875,0.9296875,-0.0625,1
2658,-0.22265625,0.92578125,-0.06640625,1
2659,-0.2109375,0.9296875,-0.0625,1
2660,-0.2109375,0.921875,-0.06640625,1
2661,-0.19921875,0.94921875,-0.07421875,1
2662,-0.21875,0.92578125,-0.0625,1
2663,-0.21875,0.92578125,-0.078125,1
2664,-0.21875,0.93359375,-0.0625,1
2665,-0.2265625,0.9296875,-0.0625,1
2666,-0.2265625,0.9296875,-0.05078125,1
2667,-0.2265625,0.94140625,-0.0703125,1
2668,-0.21875,0.953125,-0.05859375,1
2669,-0.21875,0.9296875,-0.06640625,1
2670,-0.23046875,0.9296875,-0.0625,1
2671,-0.21875,0.9296875,-0.0703125,1
2672,-0.21484375,0.92578125,-0.07421875,1
2673,-0.2109375,0.9140625,-0.06640625,1
2674,-0.2109375,0.921875,-0.0625,1
2675,-0.22265625,0.92578125,-0.05859375,1
2676,-0.2265625,0.9296875,-0.05859375,1
2677,-0.21875,0.9375,-0.0625,1
2678,-0.21875,0.94140625,-0.0625,1
2679,-0.2109375,0.92578125,-0.05859375,1
2680,-0.20703125,0.93359375,-0.0546875,1
2681,-0.21875,0.9296875,-0.05859375,1
2682,-0.203125,0.9375,-0.05859375,1
2683,-0.2109375,0.9375,-0.05859375,1
2684,-0.21484375,0.921875,-0.05078125,1
2685,-0.2109375,0.92578125,-0.07421875,1
2686,-0.21484375,0.92578125,-0.05859375,1
2687,-0.2109375,0.93359375,-0.07421875,1
2688,-0.2109375,0.94140625,-0.06640625,1
2689,-0.22265625,0.9296875,-0.0703125,1
2690,-0.21484375,0.94140625,-0.0625,1
2691,-0.21875,0.9296875,-0.06640625,1
2692,-0.2265625,0.9296875,-0.06640625,1
2693,-0.203125,0.9453125,-0.0703125,1
2694,-0.21484375,0.9296875,-0.06640625,1
2695,-0.21484375,0.9375,-0.06640625,1
2696,-0.2109375,0.9375,-0.06640625,1
2697,-0.203125,0.93359375,-0.0625,1
2698,-0.21875,0.94140625,-0.0625,1
2699,-0.21875,0.94140625,-0.06640625,1
2700,-0.21484375,0.9296875,-0.06640625,1
2701,-0.2109375,0.9375,-0.0625,1
2702,-0.20703125,0.9296875,-0.06640625,1
2703,-0.20703125,0.93359375,-0.0703125,1
2704,-0.21875,0.953125,-0.08203125,1
2705,-0.21875,0.92578125,-0.05859375,1
2706,-0.21484375,0.9296875,-0.06640625,1
2707,-0.2109375,0.92578125,-0.06640625,1
2708,-0.22265625,0.92578125,-0.06640625,1
2709,-0.21875,0.921875,-0.06640625,1
2710,-0.22265625,0.9296875,-0.05859375,1
2711,-0.21484375,0.9296875,-0.0625,1
2712,-0.2109375,0.93359375,-0.06640625,1
2713,-0.21484375,0.921875,-0.0703125,1
2714,-0.20703125,0.9140625,-0.07421875,1
2715,-0.203125,0.91796875,-0.078125,1
2716,-0.2109375,0.9296875,-0.06640625,1
2717,-0.2109375,0.94140625,-0.05859375,1
2718,-0.2109375,0.921875,-0.06640625,1
2719,-0.21484375,0.9296875,-0.05859375,1
2720,-0.2109375,0.93359375,-0.05859375,1
2721,-0.21875,0.91796875,-0.05859375,1
2722,-0.21875,0.9375,-0.0625,1
2723,-0.2109375,0.93359375,-0.0703125,1
2724,-0.2109375,0.9296875,-0.06640625,1
2725,-0.21484375,0.93359375,-0.04296875,1
2726,-0.22265625,0.9296875,-0.0625,1
2727,-0.21875,0.9296875,-0.06640625,1
2728,-0.21875,0.9296875,-0.0625,1
2729,-0.2109375,0.921875,-0.0625,1
2730,-0.21875,0.9375,-0.0625,1
2731,-0.22265625,0.92578125,-0.0546875,1
2732,-0.21875,0.93359375,-0.05078125,1
2733,-0.21875,0.921875,-0.05078125,1
2734,-0.21484375,0.9296875,-0.0703125,1
2735,-0.21875,0.91796875,-0.046875,1
2736,-0.21484375,0.93359375,-0.0703125,1
2737,-0.20703125,0.92578125,-0.0625,1
2738,-0.203125,0.93359375,-0.0625,1
2739,-0.203125,0.92578125,-0.05859375,1
2740,-0.203125,0.93359375,-0.07421875,1
2741,-0.203125,0.9375,-0.05078125,1
2742,-0.20703125,0.9453125,-0.0625,1
2743,-0.21484375,0.9375,-0.05859375,1
2744,-0.2109375,0.93359375,-0.06640625,1
2745,-0.22265625,0.92578125,-0.07421875,1
2746,-0.20703125,0.92578125,-0.0703125,1
2747,-0.20703125,0.93359375,-0.06640625,1
2748,-0.21484375,0.94140625,-0.05078125,1
2749,-0.20703125,0.9296875,-0.06640625,1
2750,-0.20703125,0.9375,-0.0703125,1
2751,-0.203125,0.92578125,-0.0703125,1
2752,-0.21484375,0.9375,-0.0546875,1
2753,-0.21484375,0.94140625,-0.0546875,1
2754,-0.20703125,0.9375,-0.0703125,1
2755,-0.203125,0.9453125,-0.078125,1
2756,-0.2109375,0.9296875,-0.0546875,1
2757,-0.20703125,0.92578125,-0.05078125,1
2758,-0.19921875,0.921875,-0.0625,1
2759,-0.19921875,0.94140625,-0.05859375,1
2760,-0.203125,0.92578125,-0.07421875,1
2761,-0.203125,0.93359375,-0.078125,1
2762,-0.203125,0.92578125,-0.0546875,1
2763,-0.21484375,0.94140625,-0.0703125,1
2764,-0.2109375,0.9296875,-0.0546875,1
2765,-0.2109375,0.921875,-0.05859375,1
2766,-0.2109375,0.93359375,-0.05859375,1
2767,-0.2109375,0.94921875,-0.05859375,1
2768,-0.20703125,0.9296875,-0.0703125,1
2769,-0.20703125,0.8828125,-0.0859375,1
2770,-0.2109375,0.9375,-0.07421875,1
2771,-0.20703125,0.9375,-0.0625,1
2772,-0.22265625,0.91796875,-0.078125,1
2773,-0.21875,0.93359375,-0.05859375,1
2774,-0.21484375,0.93359375,-0.0625,1
2775,-0.21484375,0.9296875,-0.0546875,1
2776,-0.21484375,0.93359375,-0.0625,1
2777,-0.21484375,0.9453125,-0.0625,1
2778,-0.2109375,0.92578125,-0.05859375,1
2779,-0.21875,0.921875,-0.05078125,1
2780,-0.2109375,0.921875,-0.0625,1
2781,-0.21875,0.94140625,-0.06640625,1
2782,-0.21484375,0.9296875,-0.05859375,1
2783,-0.2109375,0.93359375,-0.0546875,1
2784,-0.21484375,0.92578125,-0.06640625,1
2785,-0.21484375,0.93359375,-0.06640625,1
2786,-0.203125,0.9296875,-0.0625,1
2787,-0.21484375,0.9296875,-0.06640625,1
2788,-0.2109375,0.9296875,-0.06640625,1
2789,-0.20703125,0.9296875,-0.06640625,1
2790,-0.21484375,0.9140625,-0.0703125,1
2791,-0.2109375,0.921875,-0.05078125,1
2792,-0.21875,0.93359375,-0.0625,1
2793,-0.19921875,0.94140625,-0.06640625,1
2794,-0.20703125,0.9296875,-0.0625,1
2795,-0.2109375,0.94140625,-0.07421875,1
2796,-0.20703125,0.92578125,-0.0625,1
2797,-0.20703125,0.93359375,-0.05859375,1
2798,-0.1953125,0.9296875,-0.0546875,1
2799,-0.2109375,0.93359375,-0.0625,1
2800,-0.21484375,0.9296875,-0.06640625,1
2801,-0.20703125,0.9296875,-0.06640625,1
2802,-0.2109375,0.9296875,-0.0546875,1
2803,-0.2109375,0.9296875,-0.0625,1
2804,-0.20703125,0.94921875,-0.06640625,1
2805,-0.2109375,0.9375,-0.0703125,1
2806,-0.21484375,0.9453125,-0.0546875,1
2807,-0.20703125,0.9296875,-0.05859375,1
2808,-0.2109375,0.9375,-0.05859375,1
2809,-0.20703125,0.92578125,-0.07421875,1
2810,-0.203125,0.9296875,-0.06640625,1
2811,-0.203125,0.93359375,-0.06640625,1
2812,-0.20703125,0.93359375,-0.06640625,1
2813,-0.23046875,0.94921875,-0.08984375,1
2814,-0.1953125,0.94140625,-0.0625,1
2815,-0.20703125,0.93359375,-0.06640625,1
2816,-0.21484375,0.93359375,-0.05078125,1
2817,-0.2109375,0.9375,-0.0625,1
2818,-0.21484375,0.93359375,-0.06640625,1
2819,-0.203125,0.94140625,-0.06640625,1
2820,-0.21484375,0.9296875,-0.05078125,1
2821,-0.21875,0.9296875,-0.0703125,1
2822,-0.20703125,0.93359375,-0.0703125,1
2823,-0.20703125,0.9296875,-0.04296875,1
2824,-0.2109375,0.94140625,-0.06640625,1
2825,-0.21484375,0.9375,-0.05859375,1
2826,-0.203125,0.9453125,-0.0703125,1
2827,-0.1953125,0.9375,-0.06640625,1
2828,-0.20703125,0.9296875,-0.06640625,1
2829,-0.20703125,0.921875,-0.0625,1
2830,-0.21484375,0.94140625,-0.06640625,1
2831,-0.21484375,0.94140625,-0.046875,1
2832,-0.21484375,0.921875,-0.05078125,1
2833,-0.20703125,0.9375,-0.0703125,1
2834,-0.21484375,0.93359375,-0.0625,1
2835,-0.20703125,0.921875,-0.0625,1
2836,-0.21484375,0.9296875,-0.0546875,1
2837,-0.2109375,0.93359375,-0.06640625,1
2838,-0.20703125,0.92578125,-0.05859375,1
2839,-0.203125,0.921875,-0.0625,1
2840,-0.2109375,0.94140625,-0.06640625,1
2841,-0.203125,0.9296875,-0.06640625,1
2842,-0.203125,0.93359375,-0.0546875,1
2843,-0.203125,0.921875,-0.0625,1
2844,-0.20703125,0.94140625,-0.0625,1
2845,-0.2109375,0.9296875,-0.05859375,1
2846,-0.2109375,0.9453125,-0.07421875,1
2847,-0.203125,0.9375,-0.0625,1
2848,-0.2109375,0.9296875,-0.0625,1
2849,-0.203125,0.93359375,-0.06640625,1
2850,-0.2109375,0.94140625,-0.07421875,1
2851,-0.1953125,0.93359375,-0.06640625,1
2852,-0.203125,0.9296875,-0.05859375,1
2853,-0.203125,0.93359375,-0.07421875,1
2854,-0.203125,0.9296875,-0.0625,1
2855,-0.20703125,0.94140625,-0.0703125,1
2856,-0.19921875,0.91796875,-0.06640625,1
2857,-0.21484375,0.921875,-0.09765625,1
2858,-0.20703125,0.9453125,-0.05859375,1
2859,-0.203125,0.92578125,-0.0625,1
2860,-0.20703125,0.921875,-0.06640625,1
2861,-0.2109375,0.9296875,-0.05078125,1
2862,-0.203125,0.93359375,-0.046875,1
2863,-0.21484375,0.9375,-0.05859375,1
2864,-0.203125,0.95703125,-0.0546875,1
2865,-0.2109375,0.9453125,-0.05859375,1
2866,-0.19921875,0.9296875,-0.0703125,1
2867,-0.19921875,0.93359375,-0.0625,1
2868,-0.2109375,0.93359375,-0.0625,1
2869,-0.203125,0.93359375,-0.046875,1
2870,-0.203125,0.93359375,-0.07421875,1
2871,-0.19140625,0.93359375,-0.0703125,1
2872,-0.20703125,0.9296875,-0.0625,1
2873,-0.203125,0.91796875,-0.06640625,1
2874,-0.19921875,0.93359375,-0.06640625,1
2875,-0.2109375,0.9453125,-0.05078125,1
2876,-0.203125,0.9375,-0.05859375,1
2877,-0.1953125,0.9296875,-0.06640625,1
2878,-0.1953125,0.93359375,-0.06640625,1
2879,-0.203125,0.9375,-0.0546875,1
